CMD;Liste;Libellé liste;Code;Libellé code
01;A-003;Interventions sur le rachis;AHFA012-00/0;Exérèse de lipome de la queue de cheval avec fermeture de méningocèle ou de myéloméningocèle  par abord postérieur
01;A-003;Interventions sur le rachis;AHPA025-00/0;Radicotomie spinale  par abord postérieur
01;A-003;Interventions sur le rachis;ENCA001-00/0;Exclusion de malformation artérioveineuse durale rachidienne  par abord direct
01;A-003;Interventions sur le rachis;ENFA007-00/0;Exérèse de malformation artérioveineuse intraparenchymateuse de la moelle épinière  par abord direct
01;A-003;Interventions sur le rachis;LDAA001-00/0;Recalibrage bilatéral de la colonne vertébrale cervicale  par abord postérieur
01;A-003;Interventions sur le rachis;LDAA002-00/0;Recalibrage unilatéral de la colonne vertébrale cervicale  par abord postérieur
01;A-003;Interventions sur le rachis;LDCA001-00/0;Ostéosynthèse transarticulaire bilatérale de l atlas et de l axis  par cervicotomie antérieure ou par cervicotomie antérolatérale bilatérale
01;A-003;Interventions sur le rachis;LDCA002-00/0;Ostéosynthèse et ou arthrodèse postérieure de la jonction occipitocervicale sans exploration du contenu canalaire  par abord postérieur
01;A-003;Interventions sur le rachis;LDCA003-00/0;Ostéosynthèse postérieure de la jonction occipitocervicale avec exploration du contenu canalaire  par abord postérieur
01;A-003;Interventions sur le rachis;LDCA004-00/0;Ostéosynthèse de la dent de l axis [apophyse odontoïde de C2]  par cervicotomie antérieure ou antérolatérale
01;A-003;Interventions sur le rachis;LDCA005-00/0;Ostéosynthèse interlamaire de l atlas et de l axis  par abord postérieur
01;A-003;Interventions sur le rachis;LDCA006-00/0;Ostéosynthèse transarticulaire et ou transpédiculaire de l atlas et de l axis  par abord postérieur
01;A-003;Interventions sur le rachis;LDCA007-00/0;Ostéosynthèse de la colonne vertébrale cervicale  par abord antérieur avec mandibulotomie
01;A-003;Interventions sur le rachis;LDCA008-00/0;Ostéosynthèse de la dent de l axis [apophyse odontoïde de C2]  par abord intrabuccal
01;A-003;Interventions sur le rachis;LDCA009-00/0;Ostéosynthèse transpédiculaire de l axis  par abord postérieur
01;A-003;Interventions sur le rachis;LDCA010-00/0;Ostéosynthèse interlamaire entre deux vertèbres de la colonne cervicale de C2 à C7  par abord postérieur
01;A-003;Interventions sur le rachis;LDCA011-00/0;Ostéosynthèse et ou arthrodèse antérieure de la colonne vertébrale sans exploration du contenu canalaire  par cervicotomie antérieure ou antérolatérale
01;A-003;Interventions sur le rachis;LDCA012-00/0;Ostéosynthèse de la colonne vertébrale avec exploration du contenu canalaire  par cervicotomie antérieure ou antérolatérale et par abord postérieur
01;A-003;Interventions sur le rachis;LDCA013-00/0;Ostéosynthèse de la colonne vertébrale avec exploration du contenu canalaire  par cervicotomie antérieure ou par cervicotomie antérolatérale
01;A-003;Interventions sur le rachis;LDDA001-00/0;Arthrodèse antérieure de la jonction occipitocervicale  par abord intrabuccal ou par cervicotomie antérolatérale
01;A-003;Interventions sur le rachis;LDFA001-00/0;Exérèse d une hernie discale de la colonne vertébrale cervicale  par abord postérieur ou postérolatéral
01;A-003;Interventions sur le rachis;LDFA002-00/0;Uncectomie [Résection de l uncus] ou foraminotomie unilatérale d une vertèbre  par cervicotomie antérieure
01;A-003;Interventions sur le rachis;LDFA003-00/0;Laminarthrectomie cervicale totale bilatérale  par abord postérieur
01;A-003;Interventions sur le rachis;LDFA004-00/0;Laminarthrectomie cervicale totale unilatérale avec ostéosynthèse  par abord postérieur
01;A-003;Interventions sur le rachis;LDFA005-00/0;Laminarthrectomie cervicale totale unilatérale sans ostéosynthèse  par abord postérieur
01;A-003;Interventions sur le rachis;LDFA006-00/0;Exérèse de plusieurs hernies discales de la colonne vertébrale  par cervicotomie antérieure ou antérolatérale
01;A-003;Interventions sur le rachis;LDFA007-00/0;Exérèse de plusieurs hernies discales de la colonne vertébrale avec ostéosynthèse et ou arthrodèse  par cervicotomie antérieure ou antérolatérale
01;A-003;Interventions sur le rachis;LDFA008-00/0;Exérèse d une hernie discale de la colonne vertébrale avec ostéosynthèse et ou arthrodèse  par cervicotomie antérieure ou antérolatérale
01;A-003;Interventions sur le rachis;LDFA009-00/0;Corporectomie vertébrale partielle  par cervicotomie antérieure ou antérolatérale
01;A-003;Interventions sur le rachis;LDFA010-00/0;Spondylectomie totale  par cervicotomie antérieure ou antérolatérale et par abord postérieur
01;A-003;Interventions sur le rachis;LDFA011-00/0;Exérèse d une hernie discale de la colonne vertébrale  par cervicotomie antérieure ou antérolatérale
01;A-003;Interventions sur le rachis;LDFA012-00/0;Corporectomie vertébrale totale  par cervicotomie antérieure ou antérolatérale
01;A-003;Interventions sur le rachis;LDGA001-00/0;Ablation de matériel d ostéosynthèse de l atlas et ou de l axis  par cervicotomie
01;A-003;Interventions sur le rachis;LDGA002-00/0;Ablation de matériel d ostéosynthèse de la colonne vertébrale  par cervicotomie antérieure ou antérolatérale
01;A-003;Interventions sur le rachis;LDHA001-00/0;Biopsie osseuse et ou articulaire de l atlas et ou de l axis  par abord intrabuccal ou par abord prémastoïdien
01;A-003;Interventions sur le rachis;LDHA002-00/0;Biopsie osseuse et ou discale de la colonne vertébrale  par cervicotomie antérolatérale
01;A-003;Interventions sur le rachis;LDKA426-00/0;Remplacement d un disque intervertébral cervical par prothèse totale  par cervicotomie
01;A-003;Interventions sur le rachis;LDKA767-00/0;Remplacement de deux disques intervertébraux cervicaux par prothèses totales  par cervicotomie
01;A-003;Interventions sur le rachis;LDPA001-00/0;Décompression médullaire pour malformation de la jonction occipitocervicale  avec ouverture durale  par abord postérieur
01;A-003;Interventions sur le rachis;LDPA002-00/0;Décompression médullaire pour malformation de la jonction occipitocervicale  par cervicotomie antérolatérale
01;A-003;Interventions sur le rachis;LDPA003-00/0;Décompression médullaire pour malformation de la jonction occipitocervicale  sans ouverture durale  par abord postérieur
01;A-003;Interventions sur le rachis;LDPA004-00/0;Décompression médullaire pour malformation de la jonction occipitocervicale  avec ostéosynthèse  par abord postérieur
01;A-003;Interventions sur le rachis;LDPA005-00/0;Décompression médullaire pour malformation de la jonction occipitocervicale  par abord intrabuccal
01;A-003;Interventions sur le rachis;LDPA006-00/0;Corporotomie [Somatotomie] d une vertèbre pour décompression médullaire  par cervicotomie antérieure ou antérolatérale
01;A-003;Interventions sur le rachis;LDPA007-00/0;Corporotomie [Somatotomie] d une vertèbre pour décompression médullaire  avec arthrodèse et ou ostéosynthèse  par cervicotomie antérieure ou antérolatérale
01;A-003;Interventions sur le rachis;LDPA008-00/0;Ostéotomie antérieure ou discectomie totale pour déformation rigide de la colonne vertébrale  avec arthrodèse et correction instrumentale  par cervicotomie
01;A-003;Interventions sur le rachis;LDPA009-00/0;Ostéotomie antérieure ou discectomie totale pour déformation rigide de la colonne vertébrale  avec arthrodèse et correction instrumentale  par cervicothoracotomie
01;A-003;Interventions sur le rachis;LDPA010-00/0;Ostéotomie ou arthrectomie occipitoaxoïdienne pour déformation rigide de la colonne vertébrale  avec arthrodèse et correction instrumentale  par abord intrabuccal ou par cervicotomie
01;A-003;Interventions sur le rachis;LECA001-00/0;Ostéosynthèse de la colonne vertébrale avec exploration du contenu canalaire  par thoraco phréno laparotomie
01;A-003;Interventions sur le rachis;LECA002-00/0;Ostéosynthèse de la colonne vertébrale avec exploration du contenu canalaire  par thoracotomie et par abord postérieur
01;A-003;Interventions sur le rachis;LECA003-00/0;Ostéosynthèse et ou arthrodèse antérieure ou épiphysiodèse de la colonne vertébrale sans exploration du contenu canalaire  par thoracotomie
01;A-003;Interventions sur le rachis;LECA004-00/0;Ostéosynthèse de la colonne vertébrale avec exploration du contenu canalaire  par thoraco phréno laparotomie et par abord postérieur
01;A-003;Interventions sur le rachis;LECA005-00/0;Ostéosynthèse de la colonne vertébrale avec exploration du contenu canalaire  par thoracotomie
01;A-003;Interventions sur le rachis;LECA006-00/0;Ostéosynthèse et ou arthrodèse antérieure de la colonne vertébrale sans exploration du contenu canalaire  par thoraco phréno laparotomie
01;A-003;Interventions sur le rachis;LECC001-00/0;Ostéosynthèse et ou arthrodèse antérieure ou épiphysiodèse de la colonne vertébrale  par thoracoscopie
01;A-003;Interventions sur le rachis;LEFA001-00/0;Spondylectomie thoracique totale  par abord postérieur
01;A-003;Interventions sur le rachis;LEFA002-00/0;Exérèse d une hernie discale de la colonne vertébrale thoracique  par abord postérieur ou postérolatéral
01;A-003;Interventions sur le rachis;LEFA003-00/0;Exérèse d une hernie discale de la colonne vertébrale thoracique avec ostéosynthèse et ou arthrodèse  par abord postérieur ou postérolatéral
01;A-003;Interventions sur le rachis;LEFA004-00/0;Corporectomie vertébrale totale  par thoraco phréno laparotomie
01;A-003;Interventions sur le rachis;LEFA005-00/0;Spondylectomie totale  par thoracotomie et par abord postérieur
01;A-003;Interventions sur le rachis;LEFA006-00/0;Corporectomie vertébrale totale  par thoracotomie
01;A-003;Interventions sur le rachis;LEFA007-00/0;Corporectomie vertébrale partielle  par thoraco phréno laparotomie
01;A-003;Interventions sur le rachis;LEFA008-00/0;Corporectomie d une vertèbre malformée  par thoraco phréno laparotomie
01;A-003;Interventions sur le rachis;LEFA009-00/0;Spondylectomie totale  par thoraco phréno laparotomie et par abord postérieur
01;A-003;Interventions sur le rachis;LEFA010-00/0;Corporectomie vertébrale partielle  par thoracotomie
01;A-003;Interventions sur le rachis;LEFA011-00/0;Exérèse d une hernie discale de la colonne vertébrale avec ostéosynthèse et ou arthrodèse  par thoracotomie
01;A-003;Interventions sur le rachis;LEFA012-00/0;Corporectomie d une vertèbre malformée  par thoracotomie
01;A-003;Interventions sur le rachis;LEFA013-00/0;Exérèse d une hernie discale de la colonne vertébrale  par thoracotomie
01;A-003;Interventions sur le rachis;LEFA014-00/0;Corporectomie vertébrale partielle ou totale  par thoracoscopie ou par thoracotomie avec préparation par thoracoscopie
01;A-003;Interventions sur le rachis;LEFC002-00/0;Exérèse d une hernie discale de la colonne vertébrale  par thoracoscopie
01;A-003;Interventions sur le rachis;LEGA001-00/0;Ablation de matériel d ostéosynthèse de la colonne vertébrale  par thoraco phréno laparotomie
01;A-003;Interventions sur le rachis;LEGA002-00/0;Ablation de matériel d ostéosynthèse de la colonne vertébrale  par thoracotomie
01;A-003;Interventions sur le rachis;LEHA001-00/0;Biopsie osseuse et ou discale de la colonne vertébrale  par thoraco phréno laparotomie
01;A-003;Interventions sur le rachis;LEHA002-00/0;Biopsie osseuse et ou discale de la colonne vertébrale  par costotransversectomie
01;A-003;Interventions sur le rachis;LEHA003-00/0;Biopsie osseuse et ou discale de la colonne vertébrale  par thoracotomie
01;A-003;Interventions sur le rachis;LEHC001-00/0;Biopsie osseuse et ou discale de la colonne vertébrale  par thoracoscopie
01;A-003;Interventions sur le rachis;LEMA001-00/0;Correction instrumentale d une déformation souple de la colonne vertébrale avec arthrodèse de 6 vertèbres ou plus  par thoraco phréno laparotomie
01;A-003;Interventions sur le rachis;LEMA002-00/0;Correction instrumentale d une déformation souple de la colonne vertébrale avec arthrodèse de 3 à 5 vertèbres  par thoracotomie
01;A-003;Interventions sur le rachis;LEMA003-00/0;Correction instrumentale d une déformation souple de la colonne vertébrale avec arthrodèse de 3 à 5 vertèbres  par thoraco phréno laparotomie
01;A-003;Interventions sur le rachis;LEMA004-00/0;Correction instrumentale d une déformation souple de la colonne vertébrale avec arthrodèse de 6 vertèbres ou plus  par thoracotomie
01;A-003;Interventions sur le rachis;LEPA001-00/0;Ostéotomie antérieure ou discectomie totale pour déformation rigide de la colonne vertébrale avec arthrodèse  sans correction instrumentale  sur 1 à 3 vertèbres  par thoraco phréno laparotomie
01;A-003;Interventions sur le rachis;LEPA002-00/0;Ostéotomie antérieure ou discectomie totale pour déformation rigide de la colonne vertébrale avec arthrodèse  sans correction instrumentale  sur 1 à 3 vertèbres  par thoracotomie
01;A-003;Interventions sur le rachis;LEPA003-00/0;Ostéotomie antérieure ou discectomie totale pour déformation rigide de la colonne vertébrale  avec arthrodèse et correction instrumentale  sur 1 à 3 vertèbres  par thoracotomie
01;A-003;Interventions sur le rachis;LEPA004-00/0;Ostéotomie antérieure ou discectomie totale pour déformation rigide de la colonne vertébrale  avec arthrodèse et correction instrumentale  sur 4 vertèbres ou plus  par thoraco phréno laparotomie
01;A-003;Interventions sur le rachis;LEPA005-00/0;Ostéotomie antérieure ou discectomie totale pour déformation rigide de la colonne vertébrale avec arthrodèse  sans correction instrumentale  sur 4 vertèbres ou plus  par thoraco phréno laparotomie
01;A-003;Interventions sur le rachis;LEPA006-00/0;Ostéotomie antérieure ou discectomie totale pour déformation rigide de la colonne vertébrale avec arthrodèse  sans correction instrumentale  sur 4 vertèbres ou plus  par thoracotomie
01;A-003;Interventions sur le rachis;LEPA007-00/0;Ostéotomie antérieure ou discectomie totale pour déformation rigide de la colonne vertébrale  avec arthrodèse et correction instrumentale  sur 4 vertèbres ou plus  par thoracotomie
01;A-003;Interventions sur le rachis;LEPA008-00/0;Ostéotomie antérieure ou discectomie totale pour déformation rigide de la colonne vertébrale  avec arthrodèse et correction instrumentale  sur 1 à 3 vertèbres  par thoraco phréno laparotomie
01;A-003;Interventions sur le rachis;LEPA009-00/0;Ostéotomie antérieure ou discectomie totale pour déformation rigide de la colonne vertébrale avec arthrodèse  sans correction instrumentale  sur 1 à 3 vertèbres  par laparotomie ou par lombotomie
01;A-003;Interventions sur le rachis;LFAA001-00/0;Recalibrage unilatéral de la colonne vertébrale lombale ou lombosacrale  par abord postérieur
01;A-003;Interventions sur le rachis;LFAA002-00/0;Recalibrage bilatéral de la colonne vertébrale lombale ou lombosacrale  par abord postérieur
01;A-003;Interventions sur le rachis;LFCA001-00/0;Ostéosynthèse de la jonction lombosacrale avec exploration du contenu canalaire  par abord postérieur
01;A-003;Interventions sur le rachis;LFCA002-00/0;Ostéosynthèse de la jonction lombosacrale sans exploration du contenu canalaire  par abord postérieur
01;A-003;Interventions sur le rachis;LFCA003-00/0;Ostéosynthèse de la colonne vertébrale avec exploration du contenu canalaire  par laparotomie ou lombotomie et par abord postérieur
01;A-003;Interventions sur le rachis;LFCA004-00/0;Ostéosynthèse de la colonne vertébrale avec exploration du contenu canalaire  par laparotomie ou par lombotomie
